lat;lon;cidade;estado;endereco
-10.951067;-37.058018;ARACAJU;SE;AV. OVIEDO TEIXEIRA / VOLTA SHOPPING JARDINS/ VIZINHO CONCESIONARIA FORD
-10.951546;-37.058128;ARACAJU;SE;AV. OVIEDO TEIXEIRA / VOLTA SHOPPING JARDINS/ VIZINHO CONCESIONARIA FORD
-10.952725;-37.052331;ARACAJU;SE;AV. BEIRA MAR / PROXINO A AV. TANCREDO NEVES / VOLTA PRAIAS
-10.953494;-37.052562;ARACAJU;SE;AV. BEIRA MAR/ PROX A AV. TANCREDO NEVES / IDA PRAIAS
-10.953975;-37.045342;ARACAJU;SE;AV. DELMIRO GOUVEIA / PROX AO SHOPPING RIO MAR/ IDA PRAIAS
-10.9549;-37.053978;ARACAJU;SE;AV. TANCREDO NEVES / AV. BEIRA MAR / IDA PRAIAS
-10.954966;-37.053931;ARACAJU;SE;AV. TANCREDO NEVES / AV. BEIRA MAR / VOLTA PRAIAS
-10.955123;-37.053721;ARACAJU;SE;AV. BEIRA MAR / AV. TANCREDO NEVES / IDA PRAIAS
-10.955597;-37.053509;ARACAJU;SE;AV. TANCREDO NEVES/ AV. BEIRA MAR / VOLTA PRAIAS
-10.955246;-37.053649;ARACAJU;SE;AV. BEIRA MAR / AV. TANCREDO NEVES/ VOLTA PRAIAS
-10.955935;-37.053678;ARACAJU;SE;AV. BEIRA MAR / AV. TANCREDO NEVES/ IDA PRAIAS
-10.956069;-37.053654;ARACAJU;SE;AV. BEIRA MAR / PONTE DO RIO POXIM / IDA PRAIAS
-10.956149;-37.053668;ARACAJU;SE;AV. BEIRA MAR / AV. TANCREDO NEVES / IDA PRAIAS
-10.956098;-37.053699;ARACAJU;SE;AV. BEIRA MAR / PONTE DO RIO POXIM
-10.960173;-37.054994;ARACAJU;SE;AV. BEIRA MAR / DEF, PARQUE DOS CAJUEIROS / VOLTA PRAIAS
-10.961488;-37.054874;ARACAJU;SE;AV. BEIRA MAR/ DEF, PARQUE DOS CAJUEIROS/ IDA PRAIAS
-10.96454;-37.069177;ARACAJU;SE;AV. DR ADEL NUNES/ PROX A PONTE GILBERTO VILLA NOVA/ IDA PRAIAS
-10.956543;-37.053845;ARACAJU;SE;AV. BEIRA MAR / PONTE DO RIO POXIM/ IDA PRAIAS
-10.967175;-37.041684;ARACAJU;SE;AV. MARIO JORGE /AO LD COND MAR MEDITERRANEO/ VOLTA PRAIAS
-10.965834;-37.068354;ARACAJU;SE;AV. DR ADEL NUNES/ PROX A UNIT / IDA PRAIAS
-10.970016;-37.0557;ARACAJU;SE;AV. MURILO DANTAS / ROTULA FAROL / IDA UNIT
-10.970057;-37.056598;ARACAJU;SE;AV. MURILO DANTAS / ROTULA FAROL / IDA UNIT
-10.974762;-37.053799;ARACAJU;SE;AV. BEIRA MAR/ JARDIM MAR AZUL / IDA PRAIAS
-10.974762;-37.053979;ARACAJU;SE;AV. BEIRA MAR/ JARDIM MAR AZUL / IDA PRAIAS
-10.984991;-37.057361;ARACAJU;SE;AV. HILDETE FALCAO/ AV. SENAD, JULIO CESAR LEITE/ VOLTA AEROPORTO
-10.98529;-37.058049;ARACAJU;SE;AV. HILDETE FALCAO / IDA AEROPORTO
-10.987748;-37.050204;ARACAJU;SE;AV. ROTARY/ ROTULA ATALAIA/ DEFRONTE TERMINAL DE ONIBUS
-11.015963;-37.069387;ARACAJU;SE;RODOVIA AIRTON SENNA/ PRAIA DE AR.NA/ IDA PRAIAS / PROX COND CHALE DA PRAIA
-11.01568;-37.081167;ARACAJU;SE;RODOVIA DOS NAUFRAGOS/ AO LADO DO COND MARIA REZENDE MACHADO
-11.016669;-37.069483;ARACAJU;SE;RODOVIA AIRTON SENNA/ PRAIA DE AR.NA / VOLTA PRAIAS / PROX COND CHALE DA PRAIA
-11.016943;-37.069677;ARACAJU;SE;RODOVIA AIRTON SENNA/ PRAIA DE AR.NA/ VOLTA PRAIAS
-11.104563;-37.148432;ARACAJU;SE;RODOVIA AIRTON SENNA/ PONTE JOEL SILVEIRA / SAIDA ARACAJU
-11.106268;-37.149774;ARACAJU;SE;RODOVIA AIRTON SENNA/ PONTE JOEL SILVEIRA/ SAIDA ARACAJU
-11.200725;-37.409627;EST¬NCIA;SE;BR 101/ KM 144
-11.247188;-37.434379;EST¬NCIA;SE;BR 101 / ENTRADA DA CIDADE DE ESTANCIA/ AO LADO DO HOTEL MAGNO
-10.230799;-36.841385;PROPRIA;SE;BR 101 / PROXIMO AO ACESSO DA CIDADE DE PROPRIA / SENTIDO NORTE
-10.944587;-37.061543;ARACAJU;SE;- AV. GERALDO BARRETO SOBRAL
-10.9299325;-37.0815718;ARACAJU;SE;- AV. TANCREDO NEVES
-10.9180795;-37.0857855;ARACAJU;SE;- AV. TANCREDO NEVES / SINDICATO DOS TAXISTAS/ PROX A RODOVIARIA / ENTRADA DA CIDADE - ARACAJU
-10.929754;-37.082275;ARACAJU;SE;18 - AV. TANCREDO NEVES
-10.944581;-37.061721;ARACAJU;SE;68 - AV. GERALDO BARRETO SOBRAL
-10.958472;-37.076609;ARACAJU;SE;AV HERACLITO ROLEMBERG / DISTRITOINDUSTRIAL DE ARACAJU / INACIO BARBOSA -ARACAJU
-10.9586771;-37.0785902;ARACAJU;SE;AV. ETELVINO ALVES DE LIMA/ DISTRITOINDUSTRIAL DE ARACAJU/ ORLANDO DANTAS -ARACAJ
-10.951973;-37.0585699;ARACAJU;SE;AV TANCREDO NEVES/ AO LADOCONCESSIONAR.RENAUT - ARACAJ
-11.01429;-37.080503;ARACAJU;SE;AV MELICIO MACHADO/ AO LADO DO CONDMAR.REZENDE MACHADO - ARACAJU
-10.92067;-37.083127;ARACAJU;SE;AV TANCREDO NEVES / SINDICATO DOS TAXISTAS/ PROX A RODOVIAR./ ENTRADA DA CIDADE - ARACAJU
-10.985776;-37.05787;ARACAJU;SE;AV HILDETE FALCAO/ AV SENADOR JULIO CESARLEITE / IDA AEROPORTO - ARACAJU
-10.987079;-37.069044;ARACAJU;SE;AV. SENADOR JULIO CESAR LEITE/ VOLTA AEROPORTO - ARACAJU
-10.942384;-37.062848;ARACAJU;SE;AV MARIETA LEITE/ IDA SHOPPING JARDINS - ARACAJU
-10.920475;-37.083257;ARACAJU;SE;AV TANCREDO NEVES / SINDICATO DOS TAXISTAS/ PROX A RODOVIAR./ SAIDA DA CIDADE - ARACAJU
-13.006089;-38.523037;SALVADOR;BA;EMPENA VICTORIA CENTER EM FRENTE AO SHOPPING BARRA
-12.919062;-38.346154;SALVADOR;BA;SEQUENCIAL CARYBE AEROPORTO
-12.971054;-38.513727;SALVADOR;BA;EMPENA AV. DA FRANCA - COMERCIO
-7.1705865;-48.2030767;ARAGUAINA;TO;AV. SALES PAULO
-7.1788105;-48.188626;ARAGUAINA;TO;AV. RIO NEGRO
-7.1808682;-48.197048;ARAGUAINA;TO;AV. PARAGUAI
-7.1857557;-48.2184958;ARAGUAINA;TO;AV. CONEGO JOAO LIMA
-7.1898004;-48.1913721;ARAGUAINA;TO;R. DOS JATOBAS
-7.1914574;-48.228472;ARAGUAINA;TO;AV. SANTOS DUMONT
-7.1927164;-48.222053;ARAGUAINA;TO;AV. JOSE DE BRITO
-7.1944597;-48.2146447;ARAGUAINA;TO;AV. PARANAIBA
-7.1948669;-48.2013638;ARAGUAINA;TO;AV. 1∫ DE JANEIRO 2071
-7.1952013;-48.2092123;ARAGUAINA;TO;AV. TOCANTINS
-7.203057;-48.181913;ARAGUAINA;TO;R. UM
-7.1977202;-48.2158572;ARAGUAINA;TO;AV. MARGINAL NEBLINA
-7.2061708;-48.229904;ARAGUAINA;TO;AV. FILADELFIA
-10.162497;-48.329077;PALMAS;TO;NORTE
-10.1642778;-48.3458739;PALMAS;TO;NORTE
-10.176261;-48.337207;PALMAS;TO;AV. N S
-10.1770463;-48.30029994;PALMAS;TO;TO-
-10.17801;-48.313531;PALMAS;TO;ARSE
-10.180533;-48.33256;PALMAS;TO;AV. NS
-10.180559;-48.30693;PALMAS;TO;TREVO DO PALACINHO
-10.1816546;-48.3371096;PALMAS;TO;NS AO LADO DA DELEGACIA DA RECEITA
-10.18472662;-48.34388723;PALMAS;TO;AV. JUSCELINO KUBITSCHEK
-10.184755;-48.347701;PALMAS;TO;AV. JK
-10.187462;-48.300255;PALMAS;TO;ROD. TO-
-10.188181;-48.333629;PALMAS;TO;AV. L
-10.1918601;-48.3123408;PALMAS;TO;210 SUL (ARSE 24
-10.191802;-48.332412;PALMAS;TO;AV. NS
-10.206009;-48.330168;PALMAS;TO;AV. NS
-10.215131;-48.333712;PALMAS;TO;AV. TEOTONIO SEGURADO
-10.2233256;-48.3244252;PALMAS;TO;ARSE
-10.2364061;-48.3251037;PALMAS;TO;SUL
-10.2560246;-48.336543;PALMAS;TO;SUL
-22.760997;-43.455418;NOVA IGUACU;RJ;AV., ABILIO AUGUSTO TAV.ORA, N  EM FRENTE AO MCDONALDS NOVA IGUACU
-2.528173;-44.25413;SAÉO LUIS;MA;AV. MARANHAO NOVO
-2.540702;-44.263917;SAÉO LUIS;MA;AV. JORGE DAMOUS
-2.5443835;-44.2962677;SAÉO LUIS;MA;AV. PRESIDENTE MEDICI
-2.553434;-44.251895;SAÉO LUIS;MA;AV. NOSSA SENHORA DA CONCEICAO
-2.5543125;-44.2087405;SAÉO LUIS;MA;MA
-2.5642862;-44.2153056;SAÉO LUIS;MA;AV. NOSSA SENHORA DA CONCEICAO
-2.5657469;-44.1843384;SAÉO LUIS;MA;AV. MARANHAO
-2.5751036;-44.2425519;SAÉO LUIS;MA;AV. DOS FRANCESES
-2.501873;-44.261836;SAÉO LUIS;MA;AV., EDUARDO MAGALHES
-2.6119919;-44.2163756;SAÉO LUIS;MA;AV. PRINCIPAL
-2.522039;-44.247658;SAÉO LUIS;MA;AV.,JERONIMO DE ALBUQUERQUE
-2.520039;-44.211923;SAÉO LUIS;MA;AV., NOSSA SRA DA VIT”RIA
-2.553415;-44.189194;SAÉO LUIS;MA;ESTRADA DE RIBAMAR
-2.483357;-44.258234;SAÉO LUIS;MA;AV. LITORANEA
-2.496126;-44.228885;SAÉO LUIS;MA;AV., SAO LUIS REI DE FRANCA
-2.5007746;-44.30635;SAÉO LUIS;MA;AV. ANA JANSEN
-2.529744;-44.235212;SAÉO LUIS;MA;AV., JERONIMO DE ALBUQUERQUE
-2.490389;-44.264523;SAÉO LUIS;MA;AV. AV.ICENCIA
-2.4758529;-44.188623;SAÉO LUIS;MA;AV., ARACAGY
-2.491454;-44.231802;SAÉO LUIS;MA;AV., DOS HOLANDESES
-10.208958;-48.332128;PALMAS;TO;AV. NS  PATIO FAPAL ANTES DO EXTRA
-10.211173;-48.329142;PALMAS;TO;AV. L
-10.228808;-48.324563;PALMAS;TO;AV. NS 4 FRENTE POSTO PETROLIDDER 72
-10.265218;-48.33269;PALMAS;TO;AV. TEOT, SEGURADO AO LADO RB BATERIA
-10.314737;-48.325116;PALMAS;TO;AV. TEOT, SEGURADO SAIDA DO AEROPORTO SENTIDO CENTRO
-10.315367;-48.313713;PALMAS;TO;AV. TOCANTINS PROX, UPA   AURENY III SENTIDO AEROPORTO
-10.315353;-48.313719;PALMAS;TO;AV. JK, SAIDA PARAISO SHOPIM CAPIM DOURADO
-10.331445;-48.297099;PALMAS;TO;AV. TOCANTINS PROX, UPA AURENY III SENTIDO AEROPORTO
-10.341375;-48.299705;PALMAS;TO;T
-9.265349;-49.956884;PALMAS;TO;TO
-10.163636;-48.347624;PALMAS;TO;AV. L
-10.177448;-48.335965;PALMAS;TO;AV. L
-10.176323;-48.337086;PALMAS;TO;AV. LO
-10.180585;-48.325357;PALMAS;TO;AV. L
-10.184163;-48.32733;PALMAS;TO;AV. JK, AO LADO CITY LAR  CENTRO
-10.184218;-48.34462;PALMAS;TO;AV. JK, SAIDA PARAISO SHOPIM CAPIM DOURADO
-10.184259;-48.312687;PALMAS;TO;AV. JK, AO LADO CITY LAR CENTRO
-10.184812;-48.364923;PALMAS;TO;AV. JK, SAIDA PARAISO DEPOIS DA PONTE LUZIMANGUES
-10.188449;-48.336588;PALMAS;TO;AV. L
-10.189403;-48.334935;PALMAS;TO;AV. L
-10.190082;-48.30065;PALMAS;TO;T
-10.190796;-48.330419;PALMAS;TO;AV. NS  PROX, ALVORADA CENTER SENTIDO CENTRO
-10.191194;-48.330472;PALMAS;TO;AV. NS  ROT, WILSON VAZ SENTIDO CENTRO
-10.191463;-48.330132;PALMAS;TO;AV. NS  ROT, WILSON VAZ SENTIDO CENTRO
-10.20459;-48.341008;PALMAS;TO;EAV., L
-10.204697;-48.344394;PALMAS;TO;AV. L
-23.529816;-46.651007;S√O PAULO;SP;ALAMEDA BARAO DE LIMEIRA
-23.5351995817281;-46.6472049330236;S√O PAULO;SP;ALAMEDA BARAO DE LIMEIRA
-23.5424725;-46.6407218;S√O PAULO;SP;AV. IPIRANGA
-23.5361994;-46.6459828;S√O PAULO;SP;ALAMEDA BARAO DE LIMEIRA
-23.5453327;-46.643645;S√O PAULO;SP;AV. IPIRANGA
-23.5458991;-46.6434086;S√O PAULO;SP;AV. SAO LUIS
-23.5468487;-46.6460185;S√O PAULO;SP;AV. IPIRANGA
-23.54761347;-46.64870257;S√O PAULO;SP;R. DA CONSOLACAO
-23.5482183;-46.6492443;S√O PAULO;SP;R. CAIO PRADO
-23.5510877;-46.6495745;S√O PAULO;SP;R. MARQUES DE PARANAGUA
-23.5515731;-46.6591897;S√O PAULO;SP;R. CEL, JOSE EUSEBIO
-23.5524924;-46.6432151;S√O PAULO;SP;R. MAJOR DIOGO
-23.554435;-46.6598141;S√O PAULO;SP;R. BELA CINTRA
-23.5552897;-46.6596588;S√O PAULO;SP;R. ANTONIO CARLOS
-23.5561896;-46.6584027;S√O PAULO;SP;R. ANTONIO CARLOS
-23.557551;-46.660483;S√O PAULO;SP;AV. PAULISTA
-23.556706;-46.6610973;S√O PAULO;SP;AV. PAULISTA
-23.5588093;-46.6588652;S√O PAULO;SP;AV. PAULISTA
-23.5599769;-46.6722524;S√O PAULO;SP;R. OSCAR FREIRE
-23.5596802;-46.6809015;S√O PAULO;SP;AV. HENRIQUE SHAUMANN
-23.5601381;-46.6719298;S√O PAULO;SP;AV. REBOUCAS
-23.5612297;-46.6569383;S√O PAULO;SP;AV. PAULISTA
-23.5612766;-46.6711815;S√O PAULO;SP;R. OSCAR FREIRE
-23.5623685;-46.6558728;S√O PAULO;SP;AV. PAULISTA
-23.563519;-46.6526802;S√O PAULO;SP;AV. PAULISTA
-23.5639514;-46.6462521;S√O PAULO;SP;AV. BRIGADEIRO LUIZ ANTONIO
-23.5641757;-46.6789898;S√O PAULO;SP;R. DOS PINHEIROS
-23.564588;-46.678984;S√O PAULO;SP;R. DOS PINHEIROS
-23.564843;-46.6547308;S√O PAULO;SP;ALAMEDA SANTOS
-23.5650005;-46.6616036;S√O PAULO;SP;R. JOSE MARIA LISBOA
-23.5667003;-46.6881468;S√O PAULO;SP;R. ARTHUR DE AZEVEDO
-23.5671867;-46.6521735;S√O PAULO;SP;ALAMEDA JOAQUIM EUGENIO DE LIMA
-23.5673984;-46.6937226;S√O PAULO;SP;AV. BRIGADEIRO FARIA LIMA
-23.5674555;-46.690028;S√O PAULO;SP;R. ARTHUR DE AZEVEDO
-23.5687936;-46.6459532;S√O PAULO;SP;R. TEIXEIRA DA SILVA
-23.5698344;-46.6919197;S√O PAULO;SP;AV. BRIGADEIRO FARIA LIMA
-23.5688029;-46.6470563;S√O PAULO;SP;R. CARLOS SAMPAIO
-23.5698663;-46.6463859;S√O PAULO;SP;AV. PAULISTA
-23.5704022;-46.6503526;S√O PAULO;SP;R. MANOEL DA NOBREGA
-23.57312793;-46.6416213;S√O PAULO;SP;R. DO PARAISO
-23.568189;-46.6923235;S√O PAULO;SP;R. DOS PINHEIROS
-23.5736231;-46.6558344;S√O PAULO;SP;ALAMEDA LORENA
-23.5721333;-46.657078;S√O PAULO;SP;ALAMEDA LORENA
-23.5815214;-46.6391403;S√O PAULO;SP;AV. CONSELHEIRO RODRIGUES ALVES
-23.5820909;-46.674739;S√O PAULO;SP;R. JESUINO ARRUDA
-23.5843709;-46.6733746;S√O PAULO;SP;R. JOAQUIM FLORIANO
-23.5886171;-46.6809056;S√O PAULO;SP;R. LEOPOLDO COUTO DE MAGALHAES JUNIOR
-23.5930571;-46.6839139;S√O PAULO;SP;R. RAMOS BATISTA
-23.5961401;-46.6633565;S√O PAULO;SP;PRACA RENATO YNAMA X REPUBLICA DO LIBANO
-23.5981947;-46.6799101;S√O PAULO;SP;R. NOVA CIDADE
-23.6010583618789;-46.6683581155737;S√O PAULO;SP;R. INHAMBU
-23.4589446;-46.4948988;GUARULHOS;SP;AV. MONTEIRO LOBATO,
-23.4518138;-46.498253;GUARULHOS;SP;R. CELIA DOMINGUES FAUSTINI,
-23.4547324;-46.5073946;GUARULHOS;SP;R. PADRE CLAUDIO ARENAL,
-23.4572476;-46.4947051;GUARULHOS;SP;R. ODAIR SANTANELI,
-23.4505249;-46.5083971;GUARULHOS;SP;AV. OTAV.IO BRAGA DE MESQUITA,
-23.4568;-46.509622;GUARULHOS;SP;AV. OTAV.IO BRAGA DE MESQUITA,
-23.4488543;-46.5058835;GUARULHOS;SP;R. CARLOS KORKISCHKO
-15.577697;-56.109034;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.5801787;-56.0921446;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.5802319;-56.1199776;CUIAB¡;MT;AV.FERNANDO CORREA
-15.5827;-56.11143;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.5837762;-56.0946507;CUIAB¡;MT;AV. PRESIDENTE MARQUES
-15.58534;-56.08749;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.585799;-56.1139109;CUIAB¡;MT;AV.MIGUEL SUTIL
-15.5861261;-56.1144482;CUIAB¡;MT;AV.MIGUEL SUTIL
-15.588188;-56.076885;CUIAB¡;MT;AV.ACLIMACAO
-15.58968;-56.086635;CUIAB¡;MT;AV. HISTORIADOR RUBENS DE MENDONCA
-15.59617;-56.07842;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.598489;-56.0745036;CUIAB¡;MT;AV. ARCHIMEDES P, LIMA
-15.59954;-56.07706;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.6006206;-56.0709305;CUIAB¡;MT;AV.ARCHIMEDES P, LIMA LEBLON
-15.6007725;-56.1030479;CUIAB¡;MT;R. COMANDANTE COSTA
-15.60089;-56.10985;CUIAB¡;MT;AV. IPIRANGA
-15.6014109;-56.0978917;CUIAB¡;MT;AV. MIGUEL SUTIL ANAUE
-15.6038106;-56.076779;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.60762;-56.08041;CUIAB¡;MT;AV. MIGUEL SUTIL
-15.6124158;-56.1128375;CUIAB¡;MT;AV. BARAO DE MELGACO
-15.6146317;-56.0250185;CUIAB¡;MT;AV.DAS TORRES
-15.6155906;-56.1052037;CUIAB¡;MT;AV.DA FEB
-15.6162586;-56.1171445;CUIAB¡;MT;AV. BARAO DE MELGACO
-15.616967;-56.092611;CUIAB¡;MT;AV. CARMINDO DE CAMPOS
-15.617132;-56.0926224;CUIAB¡;MT;AV. CARMINDO DE CAMPOS
-15.6213879;-56.0648233;CUIAB¡;MT;AV. FERNANDO CORREA DA COSTA
-15.6219617;-56.0650457;CUIAB¡;MT;AV. FERNANDO CORREA
-15.623121;-56.063129;CUIAB¡;MT;AV. FERNANDO CORREA DA COSTA
-15.6276849;-56.0797503;CUIAB¡;MT;AV. BEIRA RIO
-15.628509;-56.114735;CUIAB¡;MT;AV. DA FEB
-15.6335246;-56.0844618;CUIAB¡;MT;AV.DR. PARANA
-15.6353788;-56.1061313;CUIAB¡;MT;AV.DR. ORLANDO CHAV.ES
-15.65298;-56.05303;CUIAB¡;MT;ROD. PALMIRO PAES DE BARROS
-15.5549493;-56.0580604;CUIAB¡;MT;AV. HISTO, RUBENS DE MENDONCA
-15.5592862;-56.0497575;CUIAB¡;MT;AV. PERNAMBUCO
-15.55986;-56.04892;CUIAB¡;MT;AV. BRASIL
-15.560754;-56.075785;CUIAB¡;MT;AV. DR. HELIO RIBEIRO
-15.563836;-56.064717;CUIAB¡;MT;AV.CPA
-30.0237536;-51.2106144;PORTO ALEGRE;RS;R. RAMIRO BARCELOS
-30.022308;-51.184494;PORTO ALEGRE;RS;AV.
-30.00024;-51.19925;PORTO ALEGRE;RS;AV., SERT”RIO,  - QUASE ESQUINA AV., FARRAPOS - LATERAL
-30.0359;-51.22414;PORTO ALEGRE;RS;R. GEN, LIMA E SILVA,  - TRASEIRA
-30.03856;-51.19519;PORTO ALEGRE;RS;AV., NEUSA GOULART BRIZOLA X ENTRE AV., CEL, LUCAS DE OLIVEIRA E R. VICENTE DA FONTOURA - LATERAL
-30.01026;-51.14386;PORTO ALEGRE;RS;AV., ASSIS BRASIL,  - EM FRENTE AO STRIP CENTER - LATERAL
-30.04532;-51.1973;PORTO ALEGRE;RS;R. VICENTE DA FONTOURA,  - LATERAL
-30.13828;-51.21979;PORTO ALEGRE;RS;AV., EDUARDO PRADO,  - TRASEIRA
-30.03136;-51.22396;PORTO ALEGRE;RS;AV., SEN, SALGADO FILHO,  - EMBAIXO DO VIADUTO PROX SANTA CASA - LATERAL
-30.03759;-51.20421;PORTO ALEGRE;RS;R. MARIANTE ESQUINA AV., PROTASIO ALVES - EMBAIXO VIADUTO AV., SILVA S” - TRASEIRA
-30.0274837;-51.1724374;PORTO ALEGRE;RS;AV. NILO PECANHA X AV. MARECHAL ANDREA
-30.05945;-51.2168;PORTO ALEGRE;RS;R. JOSE DE ALENCAR  X R”TULA DO PAPA  -  TRASEIRA
-30.02274;-51.16207;PORTO ALEGRE;RS;AV., TULIO DE ROSE,  - FRENTE AO BOURBON COUNTRY - TRASEIRA
-30.0539138;-51.2282863;PORTO ALEGRE;RS;R. BOTAFOGO X ESQUINA AV., PRAIA DE BELAS - TRASEIRA
-30.045319;-51.1971093;PORTO ALEGRE;RS;R. VICENTE DA FONTOURA
-30.0264998;-51.1508353;PORTO ALEGRE;RS;AV., DO FORTE,  - FTE, R. PERO VAZ DE CAMINHA - LATERAL
-30.0350385;-51.2213054;PORTO ALEGRE;RS;AV., LOUREIRO DA SILVA, EMBAIXO DO VIADUTO DA AV., JOAO PESSOA - LATERAL
-30.0119408;-51.1982671;PORTO ALEGRE;RS;AV., SAO PEDRO,  - LATERAL
-30.0577281;-51.2229688;PORTO ALEGRE;RS;RUA BARBEDO, 756 ESQUINA AV., GETULIO VARGAS 1435 - LATERAL
-30.0432343;-51.1820666;PORTO ALEGRE;RS;AV., PROTASIO ALVES,  - TRASEIRA
-30.0240654;-51.1873725;PORTO ALEGRE;RS;R. CARLOS TREIN FILHO,  - LATERAL
-30.0284032;-51.2246209;PORTO ALEGRE;RS;R. DR. FLORES,  - LATERAL
-30.1145661;-51.2542808;PORTO ALEGRE;RS;R. DR. MARIO TOTTA,   F/ AV., WENCESLAU ESCOBAR - LATERAL
-30.0436996;-51.2150563;PORTO ALEGRE;RS;R. DR. SEBASTIAO LEAO,  - LATERAL
-30.0605768;-51.222451;PORTO ALEGRE;RS;R. JOSE DE ALENCAR.  - LATERAL
-30.04453;-51.21042;PORTO ALEGRE;RS;R. RAMIRO BARCELOS,  - QUASE ESQUINA AV., CRIST”VAO COLOMBO - LATERAL
-30.01201;-51.19825;PORTO ALEGRE;RS;R. SANTA CECILIA,  X ESQUINA AV., PROTASIO ALVES PR”XIMO EPTC - TRASEIRA
-30.0464888;-51.2090771;PORTO ALEGRE;RS;R. SANTANA,  - PROXIMO AV., IPIRANGA C/B - LATERAL
-30.0279284;-51.219669;PORTO ALEGRE;RS;AV., ALBERTO BINS,  - EMBAIXO VIADUTO DA CONCEICAO - LATERAL
-30.0325068;-51.1675318;PORTO ALEGRE;RS;R. CARLOS HUBER.  - LATERAL
-30.0360056;-51.2244613;PORTO ALEGRE;RS;R. GEN. LIMA E SILVA,
-30.0477521;-51.2184779;PORTO ALEGRE;RS;AV. ERICO VERISSIMO,
-30.0385985;-51.1949904;PORTO ALEGRE;RS;AV. NEUSA GOULART BRIZOLA X ENTRE AV. CEL. LUCAS DE OLIVEIRA E R. VICENTE DA FONTOURA
-30.0264712;-51.1508057;PORTO ALEGRE;RS;AV. DO FORTE,  - FTE. R. PERO VAZ DE CAMINHA
-30.0463897;-51.2090837;PORTO ALEGRE;RS;R. SANTANA,  - PROXIMO AV. IPIRANGA C/B
-30.010132;-51.1440169;PORTO ALEGRE;RS;AV. ASSIS BRASIL,  - EM FRENTE AO STRIP CENTER
-30.024095;-51.1873669;PORTO ALEGRE;RS;R. CARLOS TREIN FILHO,
-30.027958;-51.2195789;PORTO ALEGRE;RS;AV. ALBERTO BINS,  - EMBAIXO VIADUTO DA CONCEICAO
-30.0263409;-51.2247525;PORTO ALEGRE;RS;PRACA RUI BRABOSA,
-30.0577419;-51.2230032;PORTO ALEGRE;RS;RUA BARBEDO, 756 ESQUINA AV. GETULIO VARGAS 1435
-30.1145973;-51.2544071;PORTO ALEGRE;RS;R. DR. MARIO TOTTA,
-30.0375443;-51.2040165;PORTO ALEGRE;RS;R. MARIANTE ESQUINA AV. PROTASIO ALVES - EMBAIXO VIADUTO AV. SILVA S”
-30.0119244;-51.1982965;PORTO ALEGRE;RS;AV. SAO PEDRO,
-30.0074956;-51.1908471;PORTO ALEGRE;RS;AV. BENJAMIN CONSTANT ESQUINA COM A R. DOM PEDRO II
-30.0514174;-51.2244615;PORTO ALEGRE;RS;R. M⁄CIO TEIXEIRA,  - DEFRONTE AO ZAFFARI
-30.043242;-51.1821022;PORTO ALEGRE;RS;AV. PROTASIO ALVES,
-30.0239271;-51.1840066;PORTO ALEGRE;RS;R. CAMPOS SALES,  - QUASE ESQUINA AV. CARLOS GOMES
-30.0517796;-51.2135292;PORTO ALEGRE;RS;R. GEN. CALDWELL,  X ESQUINA AV. DA AZENHA
-30.0120066;-51.16601;PORTO ALEGRE;RS;R. ITAPEVA,  - QUASE ESQUINA AV. ASSIS BRASIL
-30.0376838;-51.1441733;PORTO ALEGRE;RS;R. DR. OTAV.IO SANTOS,
-30.1382044;-51.2201788;PORTO ALEGRE;RS;AV. EDUARDO PRADO,
-30.0386029;-51.1731318;PORTO ALEGRE;RS;R. ALFA,  - R”TULA DA CARLOS GOMES /PROTASIO ALVES
-30.0011465;-51.1928559;PORTO ALEGRE;RS;R. PADRE DIOGO FEIJ”,  - PR”XIMO AV. SERT”RIO E AV. CEARA
-30.0460073;-51.2040835;PORTO ALEGRE;RS;AV. PRINCESA ISABEL,   X AV. SILVA S”
-30.0032558;-51.1920432;PORTO ALEGRE;RS;R. DR. JOAO INACIO,  X ESQUINA AV. CEARA
-30.0668349;-51.2126689;PORTO ALEGRE;RS;AV. DR. CARLOS BARBOSA FRENTE AO N∞
-30.0268029;-51.2198613;PORTO ALEGRE;RS;R. VOLUNTARIOS DA PATRIA,  - AO LADO VIADUTO CONCEICAO
-29.750545;-50.013577;CAPAO DA CANOA;RS;AV. PARAGUASSU
-29.766615;-50.022;CAPAO DA CANOA;RS;AV. PARAGUASSU
-29.901713;-50.23821;OSORIO;RS;ROD. RS-
-29.935844;-51.035205;PORTO ALEGRE;RS;AV. DORIVAL C, LUZ DE OLIVEIRA
-29.955677;-51.078889;CACHOEIRINHA;RS;ROD. BR-290
-29.955918;-51.079927;PORTO ALEGRE;RS;ROD. BR-290
-29.9602663;-51.1116363;PORTO ALEGRE;RS;AV.
-29.9617725;-51.1128318;PORTO ALEGRE;RS;AV.
-29.9622045;-51.1130674;PORTO ALEGRE;RS;AV.
-29.9686708;-51.1662617;PORTO ALEGRE;RS;JOAO MOREIRA MACIEL
